#####################################################################
# Alchemist log file - simulation started at: 2026-07-03T09:24+0000 #
#####################################################################
#
# seed = 0.0, NumberOfHerds = 2, intrinsicForwardCoefficient = 0.6, intrinsicLateralMultiplier = 0.7
#
# The columns have the following meaning: 
# time node-0 node-1 node-2 node-3 node-4 node-5 node-6 node-7 node-8 node-9 node-10 node-11 node-12 node-13 node-14 node-15 node-16 node-17 node-18 node-19 node-20 node-21 node-22 node-23 node-24 node-25 node-26 node-27 node-28 node-29 node-30 node-31 node-32 node-33 node-34 node-35 node-36 node-37 node-38 node-39 node-40 node-41 node-42 node-43 node-44 node-45 node-46 node-47 node-48 node-49 node-50 node-51 node-52 node-53 node-54 node-55 node-56 node-57 node-58 node-59 node-60 node-61 node-62 node-63 node-64 node-65 node-66 node-67 node-68 node-69 node-70 node-71 node-72 node-73 node-74 node-75 node-76 node-77 node-78 node-79 node-80 node-81 node-82 node-83 node-84 node-85 node-86 node-87 node-88 node-89 node-90 node-91 node-92 node-93 node-94 node-95 node-96 node-97 node-98 node-99 node-100 node-101 node-102 node-103 node-104 node-105 node-106 node-107 node-108 node-109 node-110 node-111 node-112 node-113 node-114 node-115 node-116 node-117 node-118 node-119 node-120 node-121 node-122 node-123 node-124 node-125 node-126 node-127 node-128 node-129 node-130 node-131 node-132 node-133 node-134 node-135 node-136 node-137 node-138 node-139 
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0011337332612453288 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
10.001133733261245 3.0239999999999694 4.320000000000117 4.320000000000067 3.023999999999999 6.761869563959295 3.0239999999999787 9.153915883380265 0.0 3.0239999999999694 4.320000000000058 7.432409030724775 7.43240903072487 4.320000000000067 3.02399999999996 3.982843205550449 3.023999999999969 12.095999999999943 3.0239999999999787 3.982843205550449 3.9828432055503824 3.982843205550477 4.319999999999861 9.153915883380265 3.9828432055504304 4.320000000000067 4.319999999999999 3.982843205550424 2.979211608825892 3.0239999999999694 12.09600000000005 5.183999999999906 5.1839999999999975 2.5919999999999694 3.982843205550593 0.0 6.761869563959352 6.047999999999939 9.153915883379991 12.095999999999943 6.761869563959472 5.183999999999906 3.9828432055503904 12.095999999999943 5.273232025996989 5.183999999999906 5.184000000000056 4.320000000000067 3.024000000000016 7.432409030724775 3.982843205550504 0.0 3.0239999999999987 0.0 3.0240000000000213 4.320000000000067 4.319999999999959 2.5919999999999694 6.58002796346638 3.0239999999999694 6.047999999999998 4.320000000000067 3.0239999999999805 7.432409030724775 2.5919999999998034 7.25759999999998 6.047999999999959 4.320000000000067 4.319999999999895 3.982843205550544 4.319999999999825 9.153915883380176 2.5919999999998407 3.982843205550544 7.432409030724824 2.5919999999999366 3.982843205550535 3.982843205550424 4.320000000000081 5.183999999999906 5.184000000000204 6.580027963466489 6.047999999999971 7.432409030724775 6.761869563959411 4.320000000000067 3.024000000000009 6.047999999999939 4.320000000000104 3.0239999999999694 3.9828432055505494 6.047999999999939 6.047999999999967 3.982843205550477 3.023999999999965 7.432409030724775 3.024000000000014 6.58002796346642 2.591999999999908 3.982843205550449 0.0 6.047999999999939 3.0239999999999885 7.432409030724775 0.0 7.432409030724834 6.048000000000009 6.047999999999939 2.591999999999846 4.320000000000067 3.023999999999996 3.982843205550544 7.4324090307249495 5.273232025996966 3.02400000000003 2.5919999999999694 4.319999999999888 6.761869563959281 7.2575999999998 6.001535803442389 3.023999999999997 5.183999999999939 3.023999999999996 9.153915883380265 3.9828432055506573 6.761869563959441 9.153915883380105 4.320000000000067 3.0239999999999787 3.982843205550424 4.319999999999911 4.320000000000067 9.153915883380352 0.0 4.319999999999959 3.982843205550449 0.0 4.320000000000067 4.7236390039883185 9.153915883380263 9.153915883380119
20.001133733261245 4.320000000000067 3.0239999999999885 4.320000000000067 6.0480000000000045 3.0239999999999694 5.183999999999823 6.047999999999939 7.25759999999981 1.4236570148417267E-11 0.0 7.432409030724775 3.982843205550541 1.5119999999999847 3.024000000000025 4.320000000000067 3.0240000000000453 7.432409030724834 4.320000000000135 3.0239999999999694 9.153915883380007 9.153915883380263 3.02399999999997 9.153915883380265 0.0 3.0239999999999694 0.0 0.8900616824072992 6.047999999999982 3.0239999999999694 6.761869563959355 3.982843205550544 3.982843205550599 7.432409030724834 3.9828432055505383 3.0239999999999694 9.153915883380309 4.320000000000067 7.4324090307249175 7.432409030724804 4.320000000000137 5.183999999999906 7.432409030724863 4.320000000000067 6.048000000000024 4.320000000000067 12.095999999999998 0.0 4.320000000000167 7.432409030724804 4.319999999999898 4.320000000000067 4.320000000000029 7.432409030724804 3.02400000000001 4.320000000000067 7.432409030724912 3.0239999999999694 5.27323202599697 3.0239999999999694 9.153915883380355 3.982843205550544 3.0239999999999903 5.273232025996907 3.9828432055504783 3.982843205550424 6.7618695639593955 0.0 9.153915883380016 7.25759999999998 6.048000000000046 6.0015358034423265 4.3199999999999505 6.047999999999939 4.31999999999993 6.047999999999939 0.0 3.0239999999999694 2.59199999999996 4.320000000000067 3.0240000000000187 9.153915883380176 4.320000000000048 3.982843205550477 6.047999999999978 6.761869563959368 9.153915883380243 6.047999999999939 9.1539158833803 3.0239999999999694 3.9828432055505703 7.432409030724775 4.320000000000019 6.761869563959441 6.048000000000042 2.15100694675975 0.0 4.320000000000067 6.0480000000000524 7.432409030724775 7.432409030724952 0.0 4.320000000000181 0.0 0.0 4.320000000000067 3.982843205550357 3.0239999999999694 5.183999999999942 5.273232025996966 6.76186956395934 3.982843205550424 3.0239999999999845 6.047999999999939 3.0240000000000307 0.0 0.0 4.723639003988267 3.0239999999999925 3.982843205550544 7.432409030724904 6.001535803442369 3.0240000000000125 9.153915883380176 6.5800279634665 3.0239999999999694 4.4220101837241215 3.0239999999999694 4.319999999999851 12.095999999999943 0.0 6.0015358034423265 0.0 3.0239999999999694 4.320000000000112 4.320000000000067 5.273232025996797 6.047999999999939 3.982843205550408 2.5919999999999366 2.591999999999966
30.001133733261245 3.982843205550449 3.0240000000000133 3.0239999999999694 9.153915883380233 4.320000000000067 4.320000000000182 9.153915883380265 3.023999999999985 3.0239999999999694 3.0240000000000284 4.320000000000067 3.982843205550503 1.5119999999999847 3.0240000000000515 7.432409030724804 6.047999999999979 4.320000000000067 3.0239999999999663 3.0239999999999694 7.432409030724782 3.0239999999999694 3.0239999999999845 4.320000000000067 4.319999999999839 4.320000000000067 0.0 3.0239999999999694 3.024000000000009 3.0239999999999694 7.432409030724896 3.0239999999999694 9.153915883379996 0.0 5.273232025996859 3.0239999999999694 9.153915883380327 3.0239999999999694 3.9828432055504055 4.320000000000067 4.320000000000009 4.320000000000067 9.153915883380074 3.0239999999999694 6.048000000000014 3.0239999999999694 6.7618695639592 4.320000000000067 3.023999999999955 0.0 0.0 4.320000000000067 3.0240000000000244 0.0 5.1840000000000765 4.320000000000067 3.982843205550495 4.320000000000067 4.319999999999842 3.0239999999999694 6.0480000000000125 0.0 3.024000000000033 6.047999999999939 3.982843205550644 6.0015358034423265 0.0 3.0239999999999694 0.0 6.047999999999939 4.319999999999908 0.0 4.319999999999814 4.320000000000067 0.0 9.153915883380263 4.3200000000001335 3.0239999999999694 12.09600000000007 6.580027963466489 4.319999999999836 7.432409030724834 6.047999999999994 3.0239999999999694 4.319999999999935 4.320000000000067 3.0240000000000347 7.432409030724804 2.5920000000000205 3.0239999999999694 4.319999999999801 3.0239999999999694 4.320000000000097 4.320000000000067 3.0239999999999823 3.0239999999999694 7.43240903072478 6.047999999999939 7.432409030724775 4.320000000000067 3.023999999999958 6.047999999999939 4.320000000000049 4.320000000000067 9.072000000000019 6.761869563959368 3.024000000000028 4.320000000000067 3.024000000000014 0.0 9.153915883380158 0.0 7.432409030724764 6.047999999999939 4.32000000000006 0.0 3.982843205550583 3.982843205550424 3.023999999999979 4.320000000000067 3.0239999999999716 6.047999999999939 4.320000000000118 7.432409030724834 4.319999999999794 4.320000000000067 4.319999999999896 9.153915883380176 3.0240000000000022 9.153915883380176 7.432409030724912 0.0 3.0239999999999894 6.047999999999939 3.0239999999999974 6.58002796346642 5.273232025997009 3.0239999999999694 3.9828432055505134 3.0239999999999694 3.024000000000034
40.00113373326124 3.0239999999999694 0.0 5.273232025996907 3.023999999999976 4.320000000000067 3.023999999999982 7.432409030724775 9.15391588338002 3.0239999999999694 3.0240000000000182 5.273232025996907 6.001535803442442 7.432409030724804 3.023999999999986 4.320000000000067 4.319999999999941 7.432409030724804 3.023999999999967 4.320000000000067 2.5919999999999574 7.432409030724804 7.432409030724822 6.0015358034423265 4.319999999999831 3.0239999999999694 0.0 5.183999999999906 4.319999999999877 0.0 7.432409030724814 5.183999999999906 4.320000000000105 4.320000000000067 5.273232025996925 4.320000000000067 4.31999999999982 4.320000000000067 4.3200000000000065 3.0239999999999694 7.432409030724792 6.0015358034423265 9.153915883380106 6.047999999999939 6.047999999999995 3.982843205550424 6.001535803442267 7.432409030724804 3.024000000000008 4.320000000000067 3.982843205550389 3.0239999999999694 3.024000000000053 4.723639003988267 9.153915883380169 3.0239999999999694 3.0240000000000373 9.153915883380176 5.273232025996994 3.0239999999999694 6.047999999999987 9.153915883380265 3.023999999999987 7.432409030724804 6.048000000000014 6.047999999999939 6.047999999999963 4.320000000000067 12.095999999999984 6.047999999999939 3.0240000000000125 4.320000000000067 4.3200000000001175 3.0239999999999694 3.023999999999984 5.273232025996907 6.047999999999974 3.0239999999999694 7.432409030724794 9.153915883380176 4.320000000000065 3.0239999999999694 6.048000000000037 4.320000000000067 4.319999999999916 3.0239999999999694 3.023999999999977 4.320000000000067 12.095999999999846 3.0239999999999694 2.5920000000001724 5.273232025996907 9.153915883380146 3.0239999999999694 6.048000000000028 3.982843205550449 6.001535803442408 4.320000000000067 3.0239999999999565 3.0239999999999694 7.432409030724732 4.320000000000067 4.319999999999803 7.432409030724804 3.0239999999999814 4.320000000000067 9.153915883380353 3.0239999999999694 3.0239999999999614 3.982843205550544 4.320000000000042 2.5919999999999694 3.0239999999999965 9.153915883380176 4.319999999999914 0.0 3.0239999999999734 5.183999999999906 9.153915883380279 0.0 7.43240903072474 5.273232025996907 3.982843205550552 3.0239999999999694 7.4324090307247275 3.0239999999999694 4.320000000000162 7.432409030724804 3.0239999999999547 4.320000000000067 4.319999999999957 4.320000000000067 4.319999999999877 4.320000000000067 4.319999999999833 2.5919999999999694 4.3200000000000065 6.047999999999939 3.9828432055503953 3.982843205550424 3.0240000000000165
50.00113373326124 3.0239999999999694 4.320000000000054 4.320000000000067 3.0240000000000173 3.0239999999999694 6.761869563959284 5.273232025996907 4.320000000000176 7.432409030724804 3.023999999999949 6.047999999999939 9.1539158833801 4.320000000000067 3.024000000000027 7.432409030724834 3.0240000000000373 0.0 3.0240000000000316 4.320000000000067 4.320000000000001 7.432409030724804 4.3199999999999585 6.047999999999939 3.024000000000047 3.0239999999999694 5.273232025996833 3.0239999999999694 4.3199999999999426 2.5919999999999366 7.432409030724862 2.5919999999999694 9.153915883380215 3.0239999999999694 9.15391588338031 3.0239999999999694 6.761869563959305 7.432409030724804 3.0240000000000262 3.0239999999999694 1.5120000000000027 3.0239999999999694 0.0 0.0 9.153915883380378 9.153915883380265 6.001535803442389 4.320000000000067 3.024000000000015 4.320000000000067 4.3199999999998235 3.0239999999999694 4.319999999999821 6.047999999999939 9.153915883380073 4.320000000000067 0.0 6.047999999999939 9.15391588338013 5.273232025996907 0.0 3.0239999999999694 4.319999999999947 0.0 12.096000000000027 3.0239999999999694 7.432409030724802 9.153915883380176 7.432409030724788 9.153915883380176 3.024000000000035 3.0239999999999694 7.432409030724888 4.320000000000067 4.320000000000031 7.432409030724804 0.0 3.0239999999999694 0.0 4.320000000000067 4.320000000000061 4.320000000000067 3.023999999999956 3.0239999999999694 6.047999999999988 4.320000000000067 3.0240000000000142 4.320000000000067 3.9828432055505973 3.0239999999999694 6.580027963466436 4.320000000000067 6.047999999999963 9.153915883380263 3.024000000000036 3.0239999999999694 0.0 3.0239999999999694 3.023999999999993 4.320000000000067 3.024000000000053 9.153915883380176 7.432409030724775 3.0239999999999694 4.31999999999997 3.982843205550424 7.432409030724862 3.0239999999999694 3.0240000000000378 4.320000000000067 2.59199999999997 9.153915883380176 3.0239999999999716 9.153915883380176 4.319999999999856 3.0239999999999694 3.023999999999986 6.761869563959281 3.0239999999999654 9.153915883380265 6.048000000000023 4.320000000000067 3.0240000000000102 9.153915883380265 3.024000000000042 3.982843205550544 6.0480000000000125 4.320000000000067 3.023999999999985 2.5919999999999694 4.31999999999995 4.320000000000067 5.273232025997036 3.0239999999999694 9.153915883380366 3.0239999999999694 6.047999999999956 4.320000000000067 9.153915883380227 3.0239999999999694 6.047999999999993
60.00113373326124 7.432409030724834 4.319999999999798 3.0239999999999694 0.0 9.071999999999973 9.15391588338018 4.320000000000067 3.0239999999999725 4.320000000000067 3.0239999999999725 5.273232025996907 3.024000000000011 2.1599999999999366 3.0239999999999574 4.320000000000067 3.02399999999999 3.0239999999999694 3.023999999999983 5.273232025996907 4.320000000000162 4.320000000000067 4.320000000000193 3.982843205550424 3.0239999999999814 3.0239999999999694 9.15391588338023 3.0239999999999694 3.024000000000015 3.0239999999999694 5.2732320259971095 6.580027963466489 3.0239999999999827 3.0239999999999694 3.0239999999999934 3.0239999999999694 9.153915883380227 7.432409030724804 3.0239999999999605 9.153915883380176 12.096000000000021 3.0239999999999694 9.153915883380009 3.0239999999999694 6.580027963466397 6.047999999999939 7.257600000000098 3.0239999999999694 3.0239999999999965 3.0239999999999694 5.273232025996905 6.001535803442389 3.0239999999999765 0.0 3.9828432055505263 7.432409030724775 3.023999999999965 3.0239999999999694 7.432409030724903 4.320000000000067 3.9828432055504104 3.0239999999999694 3.982843205550503 5.273232025996907 3.0240000000000147 3.0239999999999694 3.9828432055504575 9.153915883380263 6.0480000000000045 7.432409030724834 7.432409030724728 9.153915883380265 7.432409030724692 3.0239999999999694 9.153915883380002 0.0 3.0240000000000173 4.320000000000067 6.001535803442448 3.0239999999999694 3.024000000000024 6.580027963466489 5.273232025996908 3.0239999999999694 3.0239999999999947 0.0 9.153915883380103 3.0239999999999694 7.43240903072478 3.0239999999999694 4.319999999999941 4.320000000000067 3.0240000000000276 3.0239999999999694 3.0239999999999654 4.320000000000067 3.023999999999992 7.432409030724834 3.98284320555064 2.5919999999999366 3.024000000000047 7.432409030724804 4.320000000000019 4.320000000000067 3.0239999999999814 3.0239999999999694 7.432409030724871 4.320000000000067 3.024000000000028 6.047999999999939 4.320000000000041 9.153915883380176 3.0240000000000102 6.047999999999939 4.319999999999885 4.320000000000067 3.023999999999966 3.0239999999999694 3.02399999999995 4.320000000000067 3.0240000000000467 0.0 5.183999999999796 3.0239999999999694 3.0239999999999836 3.0239999999999694 12.096000000000101 3.0239999999999694 2.5919999999999357 6.047999999999939 3.02400000000004 7.432409030724804 5.273232025996872 5.273232025996966 2.5920000000001875 6.047999999999939 3.9828432055504375 3.0239999999999694 7.4324090307249255 3.0239999999999694 3.0240000000000027
70.00113373326124 3.0239999999999894 3.023999999999999 3.024000000000009 5.273232025996833 3.0240000000000653 0.0 0.0 6.048000000000034 9.15391588338015 0.0 0.0 1.7215954613982276 9.153915883380249 4.320000000000143 3.0240000000000373 4.319999999999916 0.0 4.319999999999804 5.273232025997001 3.0240000000000387 3.024000000000027 4.319999999999859 3.0240000000000533 3.023999999999982 3.0239999999999805 5.273232025996819 3.9828432055505543 3.0239999999999814 4.320000000000037 6.580027963466347 4.31999999999994 6.048000000000005 3.0239999999999623 3.024000000000035 4.320000000000057 6.047999999999959 9.153915883380204 6.047999999999995 6.048000000000021 6.048000000000043 4.319999999999926 3.0240000000000147 4.319999999999943 6.047999999999995 4.320000000000007 3.0239999999999867 3.023999999999969 4.320000000000079 5.184000000000074 3.0239999999999645 4.320000000000025 3.024000000000027 3.024000000000028 12.096000000000158 7.43240903072489 6.048000000000015 3.0240000000000546 5.273232025997055 4.319999999999967 6.047999999999981 3.023999999999991 3.0239999999999974 5.273232025996974 6.761869563959407 7.432409030724842 3.023999999999969 0.0 9.1539158833802 3.0239999999999703 3.024000000000025 4.320000000000003 3.0240000000000085 3.0239999999999485 3.0239999999999974 3.982843205550503 3.023999999999995 3.023999999999994 4.320000000000117 4.320000000000082 3.023999999999992 9.153915883380213 3.0240000000000045 3.0240000000000022 7.432409030724908 0.0 3.0240000000000222 3.0239999999999774 4.319999999999988 6.047999999999989 3.0239999999999743 0.0 4.320000000000118 9.153915883380165 4.320000000000059 6.761869563959271 3.023999999999995 3.0239999999999574 5.183999999999968 3.0240000000000404 3.0240000000000506 7.43240903072484 3.0240000000000196 4.319999999999981 3.02399999999998 7.432409030724776 6.048000000000003 4.319999999999953 3.0240000000000458 0.0 4.319999999999942 3.982843205550509 4.319999999999795 5.273232025996929 3.0239999999999947 6.04800000000003 3.0239999999999583 3.0239999999999823 3.0240000000000298 6.048000000000003 4.319999999999984 0.0 3.024 3.0239999999999716 12.096000000000162 4.320000000000045 7.432409030724766 7.432409030724796 3.0240000000000165 4.320000000000066 3.0240000000000173 7.432409030724884 6.0480000000000205 18.14399999999996 3.0240000000000165 3.0239999999999774 5.2732320259968235 3.0240000000000427 3.982843205550476 3.023999999999946 4.319999999999959
80.00113373326124 3.023999999999932 3.023999999999973 7.432409030724784 5.2732320259970225 3.023999999999907 3.024000000000013 3.0239999999999627 4.320000000000041 3.0240000000000733 4.3199999999998555 4.31999999999995 7.432409030724898 1.5120000000000426 3.0239999999999676 9.153915883380222 3.0239999999999614 7.432409030724796 3.0239999999999587 6.048000000000073 3.0240000000000213 3.0239999999999916 3.0240000000000093 4.3200000000000145 3.024 3.023999999999973 3.023999999999986 7.432409030724762 5.27323202599701 4.3199999999999354 2.160000000000171 3.0240000000000777 0.0 3.9828432055505383 4.319999999999929 3.023999999999973 0.0 3.0239999999999214 4.319999999999801 4.320000000000056 6.048000000000035 4.3200000000000465 3.0240000000000333 3.0240000000000373 4.319999999999814 4.319999999999929 0.0 3.024000000000004 9.153915883380103 6.580027963466401 4.319999999999827 3.0240000000000227 5.273232025996897 5.273232025996974 3.0239999999999596 6.04799999999997 2.5919999999999623 3.024000000000015 3.9828432055505254 4.32000000000006 4.319999999999851 3.9828432055505583 9.072000000000019 9.153915883380167 4.319999999999897 3.023999999999973 4.319999999999969 4.319999999999896 3.023999999999964 3.023999999999999 4.3199999999999985 3.0239999999999996 4.319999999999801 4.320000000000062 7.432409030724756 6.047999999999995 3.02400000000001 3.0239999999999942 3.0239999999999974 7.432409030724822 9.153915883380078 9.15391588338025 3.0239999999999525 3.024000000000059 9.153915883380114 9.153915883380206 3.982843205550633 3.024000000000002 5.273232025997012 3.024000000000031 4.320000000000064 4.320000000000078 3.024000000000048 7.432409030724844 5.2732320259970225 7.432409030724764 4.320000000000163 4.320000000000029 7.4324090307247275 3.0239999999999596 2.5920000000001635 9.153915883380197 3.0239999999999565 3.023999999999924 5.273232025997104 6.420172342693712 3.0240000000000102 4.320000000000048 3.0239999999999543 0.0 9.153915883380153 7.432409030724847 3.0239999999999783 3.023999999999994 3.0240000000000236 4.320000000000049 3.0240000000000475 0.0 9.153915883380146 3.02399999999999 6.0480000000000205 5.273232025996866 7.432409030724728 3.0239999999999783 3.0239999999999885 7.432409030724852 4.320000000000062 3.024000000000007 4.319999999999833 4.319999999999922 2.5919999999998815 4.320000000000023 6.048000000000039 6.047999999999983 6.04799999999999 4.319999999999973 6.048000000000006 3.024000000000005 4.320000000000093 7.432409030724872 4.31999999999997
